"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","160","128619","0.0-5.0-2.51","","1061","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$51<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$19","$51","0","19","51","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","161","128875","0.0-5.0-3.51","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$19<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$51<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$19","$51","0","19","51",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","162","129381","0.0-5.0-1.52","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","163","130591","0.0-5.0-2.52","","1207","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$70<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$24","$70","0","24","70","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","164","130849","0.0-5.0-3.52","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$70<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$24","$70","0","24","70",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","165","131356","0.0-5.0-1.53","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","166","132819","0.0-5.0-2.53","","1461","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$30<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$68<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$30","$68","0","30","68","SURE"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","167","133076","0.0-5.0-3.53","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$30<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$68<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$30","$68","0","30","68",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","168","133582","0.0-5.0-1.54","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","169","134271","0.0-5.0-2.54","","687","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$14<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$4","$14","0","4","14","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","170","134527","0.0-5.0-3.54","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$4<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$14<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$4","$14","0","4","14",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","171","135031","0.0-5.0-1.55","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","172","136385","0.0-5.0-2.55","","1352","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$100<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$63<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$63","$100","1","63","10","SURE"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","173","136641","0.0-5.0-3.55","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$100<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$63<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$63","$100","1","63","10",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","174","137148","0.0-5.0-1.56","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","175","139166","0.0-5.0-2.56","","2017","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$71<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$7","$71","1","7","71","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","176","139423","0.0-5.0-3.56","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$71<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$7","$71","1","7","71",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","177","139930","0.0-5.0-1.57","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","178","141812","0.0-5.0-2.57","","1881","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$42<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$73<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$42","$73","0","42","73","SURE"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","179","142069","0.0-5.0-3.57","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$42<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$73<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$42","$73","0","42","73",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","180","142575","0.0-5.0-1.58","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","181","144346","0.0-5.0-2.58","","1769","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$43<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$17<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$17","$43","1","17","43","SURE"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","182","144603","0.0-5.0-3.58","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$43<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$17<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$17","$43","1","17","43",""
"","","","FIX","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","183","145111","0.0-5.0-1.59","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","184","145919","0.0-5.0-2.59","","804","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$41<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$13","$41","0","13","41","RISKY"
"","","","offerFB","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","html-keyboard-response","185","146172","0.0-5.0-3.59","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$41<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$13","$41","0","13","41",""
"blur","186","146402","blurevent","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","","","","","","","2","","","","","","","","",""
"focus","186","146461","focusevent","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","","","","","","","","","","","","","","","",""
"fullscreenexit","186","146547","fullscreenexit","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","","","","","","","","","","","","","","","",""
"","","","","5e654e2055e480000dcd002a","bdp_rd","Mon Mar 27 2023 15:47:56 GMT-0400 (Eastern Daylight Time)","147181","fullscreen","186","147180","0.0-6.0","","","","true","","","","","","","",""
"","","","","","","","","html-keyboard-response","187","147683","0.0-7.0","","null","","","","null","","","","","",""
