"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","161","101053","0.0-5.0-3.51","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$17<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$43<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$17","$43","0","17","43",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","162","101558","0.0-5.0-1.52","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","163","102018","0.0-5.0-2.52","","459","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$89<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$28","$89","0","28","89","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","164","102273","0.0-5.0-3.52","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$28<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$89<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$28","$89","0","28","89",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","165","102777","0.0-5.0-1.53","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","166","103404","0.0-5.0-2.53","","626","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$10<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$40<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$10","$40","0","10","40","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","167","103655","0.0-5.0-3.53","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$10<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$40<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$10","$40","0","10","40",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","168","104161","0.0-5.0-1.54","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","169","104778","0.0-5.0-2.54","","616","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$37<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$20<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$20","$37","1","20","37","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","170","105035","0.0-5.0-3.54","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$37<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$20<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$20","$37","1","20","37",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","171","105540","0.0-5.0-1.55","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","172","106021","0.0-5.0-2.55","","480","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$48<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$34<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$34","$48","1","34","48","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","173","106277","0.0-5.0-3.55","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$48<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$34<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$34","$48","1","34","48",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","174","106781","0.0-5.0-1.56","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","175","107299","0.0-5.0-2.56","","517","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$14<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$22<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$14","$22","0","14","22","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","176","107551","0.0-5.0-3.56","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$14<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$22<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$14","$22","0","14","22",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","177","108057","0.0-5.0-1.57","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","178","108629","0.0-5.0-2.57","","571","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$42<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$22<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$22","$42","1","22","42","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","179","108884","0.0-5.0-3.57","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$42<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$22<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$22","$42","1","22","42",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","180","109386","0.0-5.0-1.58","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","181","110045","0.0-5.0-2.58","","658","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$2<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$21<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$2","$21","0","2","21","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","182","110301","0.0-5.0-3.58","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$2<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$21<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$2","$21","0","2","21",""
"","","","FIX","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","183","110807","0.0-5.0-1.59","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","184","111334","0.0-5.0-2.59","","526","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$10<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$7","$10","0","7","10","SURE"
"","","","offerFB","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","html-keyboard-response","185","111586","0.0-5.0-3.59","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$7<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$10<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$7","$10","0","7","10",""
"fullscreenexit","186","111819","fullscreenexit","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","","","","","","","","","","","","","","","",""
"","","","","63d80b500adef5b476e289a8","bdp_rd","Tue Mar 28 2023 13:31:28 GMT-0400 (Eastern Daylight Time)","112593","fullscreen","186","112592","0.0-6.0","","","","true","","","","","","","",""
"","","","","","","","","html-keyboard-response","187","113098","0.0-7.0","","null","","","","null","","","","","",""
