"event","trial","time","trialtype","subject_id","task","startTime","totalTime","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","160","111516","0.0-5.0-2.51","","785","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$10<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$10","$40","1","10","40","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","161","111771","0.0-5.0-3.51","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$40<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$10<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$10","$40","1","10","40",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","162","112277","0.0-5.0-1.52","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","163","113191","0.0-5.0-2.52","","912","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$6<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$6","$13","1","6","13","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","164","113448","0.0-5.0-3.52","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$6<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$6","$13","1","6","13",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","165","113955","0.0-5.0-1.53","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","166","114438","0.0-5.0-2.53","","482","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$8<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$23<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$8","$23","0","8","23","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","167","114697","0.0-5.0-3.53","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$8<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$23<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$8","$23","0","8","23",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","168","115204","0.0-5.0-1.54","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","169","115791","0.0-5.0-2.54","","582","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$24<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$70<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$24","$70","0","24","70","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","170","116046","0.0-5.0-3.54","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$24<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$70<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$24","$70","0","24","70",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","171","116550","0.0-5.0-1.55","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","172","117208","0.0-5.0-2.55","","656","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$3<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$3","$17","1","3","17","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","173","117465","0.0-5.0-3.55","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$17<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$3<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$3","$17","1","3","17",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","174","117970","0.0-5.0-1.56","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","175","118514","0.0-5.0-2.56","","542","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$71<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$7","$71","0","7","71","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","176","118770","0.0-5.0-3.56","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$7<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$71<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$7","$71","0","7","71",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","177","119278","0.0-5.0-1.57","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","178","119864","0.0-5.0-2.57","","584","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$26<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$92<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$26","$92","0","26","92","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","179","120121","0.0-5.0-3.57","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$26<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$92<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$26","$92","0","26","92",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","180","120624","0.0-5.0-1.58","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","181","121248","0.0-5.0-2.58","","623","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$12<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$27<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$12","$27","0","12","27","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","182","121505","0.0-5.0-3.58","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$12<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$27<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$12","$27","0","12","27",""
"","","","FIX","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","183","122012","0.0-5.0-1.59","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"","","","offer","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","184","122676","0.0-5.0-2.59","","662","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$25<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$54<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$25","$54","0","25","54","SURE"
"","","","offerFB","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","html-keyboard-response","185","122933","0.0-5.0-3.59","","null","","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$25<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$54<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$25","$54","0","25","54",""
"blur","186","123157","blurevent","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","","","","","","","2","","","","","","","","",""
"focus","186","123171","focusevent","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","","","","","","","","","","","","","","","",""
"fullscreenexit","186","123215","fullscreenexit","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","","","","","","","","","","","","","","","",""
"","","","","6005fd9c8bbd67931607e518","bdp_rd","Sun Mar 26 2023 09:30:41 GMT-0700 (Pacific Daylight Time)","123938","fullscreen","186","123936","0.0-6.0","","","","true","","","","","","","",""
"","","","","","","","","html-keyboard-response","187","124443","0.0-7.0","","null","","","","null","","","","","",""
