"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","event","trial","time","trialtype","numBlurs","view_history","rt","success","stimulus","key_press","sureOffer","riskyOffer","riskyLeft","sureAmt","riskyAmt","chosen"
"html-keyboard-response","159","160020","0.0-5.0-2.51","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1049","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$15<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$34<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$15","$34","0","15","34","SURE"
"html-keyboard-response","160","160272","0.0-5.0-3.51","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$15<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$34<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$15","$34","0","15","34",""
"html-keyboard-response","161","160776","0.0-5.0-1.52","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","162","162363","0.0-5.0-2.52","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1583","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$16<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$38<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$16","$38","0","16","38","SURE"
"html-keyboard-response","163","162616","0.0-5.0-3.52","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$16<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$38<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$16","$38","0","16","38",""
"html-keyboard-response","164","163118","0.0-5.0-1.53","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","165","164500","0.0-5.0-2.53","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1379","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$92<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$26<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$26","$92","1","26","92","RISKY"
"html-keyboard-response","166","164754","0.0-5.0-3.53","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$92<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$26<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$26","$92","1","26","92",""
"html-keyboard-response","167","165256","0.0-5.0-1.54","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","168","166340","0.0-5.0-2.54","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1081","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$71<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$7","$71","1","7","71","RISKY"
"html-keyboard-response","169","166594","0.0-5.0-3.54","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$71<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$7<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$7","$71","1","7","71",""
"html-keyboard-response","170","167097","0.0-5.0-1.55","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","171","168107","0.0-5.0-2.55","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1007","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$45<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$8<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$8","$45","1","8","45","RISKY"
"html-keyboard-response","172","168362","0.0-5.0-3.55","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$45<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$8<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$8","$45","1","8","45",""
"html-keyboard-response","173","168865","0.0-5.0-1.56","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","174","169786","0.0-5.0-2.56","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","920","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$89<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$28","$89","0","28","89","RISKY"
"html-keyboard-response","175","170038","0.0-5.0-3.56","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$28<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$89<br>with a<br>50% chance</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$28","$89","0","28","89",""
"html-keyboard-response","176","170540","0.0-5.0-1.57","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","177","171860","0.0-5.0-2.57","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1317","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$13<br>for<br>sure</div></div><div class='cr'><div class='vertical-center'>$41<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$13","$41","0","13","41","SURE"
"html-keyboard-response","178","172113","0.0-5.0-3.57","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$13<br>for<br>sure</font></div></div><div class='cr'><div class='vertical-center'>$41<br>with a<br>50% chance</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$13","$41","0","13","41",""
"html-keyboard-response","179","172616","0.0-5.0-1.58","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","180","173849","0.0-5.0-2.58","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1232","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$50<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","E","$5","$50","1","5","50","RISKY"
"html-keyboard-response","181","174102","0.0-5.0-3.58","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'><font style='color:orange'>$50<br>with a<br>50% chance</font></div></div><div class='cr'><div class='vertical-center'>$5<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'><font style='color:orange'>(E)</font></div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","null","$5","$50","1","5","50",""
"html-keyboard-response","182","174604","0.0-5.0-1.59","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","FIX","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div></div>","null","","","","","",""
"html-keyboard-response","183","176179","0.0-5.0-2.59","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offer","","","1574","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$39<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'>$18<br>for<br>sure</div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'>(I)</div></div></div>","I","$18","$39","1","18","39","SURE"
"html-keyboard-response","184","176434","0.0-5.0-3.59","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","offerFB","","","null","","<div class='trialBorder'><div class='vertical-center'><img style='vertical-align:center; align:center' src=img/fixation3.jpg></div><div class='cl'><div class='vertical-center'>$39<br>with a<br>50% chance</div></div><div class='cr'><div class='vertical-center'><font style='color:orange'>$18<br>for<br>sure</font></div></div><div class='respDivL'><div class='vertical-center'>(E)</div></div><div class='respDivR'><div class='vertical-center'><font style='color:orange'>(I)</font></div></div></div>","null","$18","$39","1","18","39",""
"","","","","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","fullscreenexit","185","176504","fullscreenexit","","","","","","","","","","","",""
"fullscreen","185","177439","0.0-6.0","63dafeda84d9a5e684adb6be","bdp_rd","Sat Mar 25 2023 20:41:18 GMT-0400 (Eastern Daylight Time)","177440","","","","","","","","true","","","","","","","",""
"html-keyboard-response","186","177941","0.0-7.0","","","","","","","","","","","null","","","null","","","","","",""
