"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","356","297789","0.0-5.0-1.175","","1495","","","img/green_lw/choose11.jpg","1","50","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","357","298437","0.0-5.0-2.175","","","","","","","50","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":55},{""stimulus"":""img/green_ww/2.jpg"",""time"":111},{""stimulus"":""img/green_ww/3.jpg"",""time"":162},{""stimulus"":""img/green_ww/4.jpg"",""time"":217},{""stimulus"":""img/green_ww/5.jpg"",""time"":270},{""stimulus"":""img/green_ww/6.jpg"",""time"":324},{""stimulus"":""img/green_ww/7.jpg"",""time"":378},{""stimulus"":""img/green_ww/8.jpg"",""time"":432},{""stimulus"":""img/green_ww/9.jpg"",""time"":485},{""stimulus"":""img/green_ww/10.jpg"",""time"":540},{""stimulus"":""img/green_ww/11.jpg"",""time"":594}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","358","298523","0.0-5.0-1.176","","84","","","img/green_ww/choose11.jpg","1","49","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","359","299170","0.0-5.0-2.176","","","","","","","49","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":54},{""stimulus"":""img/green_ww/2.jpg"",""time"":104},{""stimulus"":""img/green_ww/3.jpg"",""time"":159},{""stimulus"":""img/green_ww/4.jpg"",""time"":213},{""stimulus"":""img/green_ww/5.jpg"",""time"":267},{""stimulus"":""img/green_ww/6.jpg"",""time"":323},{""stimulus"":""img/green_ww/7.jpg"",""time"":378},{""stimulus"":""img/green_ww/8.jpg"",""time"":429},{""stimulus"":""img/green_ww/9.jpg"",""time"":485},{""stimulus"":""img/green_ww/10.jpg"",""time"":540},{""stimulus"":""img/green_ww/11.jpg"",""time"":593}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","360","299594","0.0-5.0-1.177","","421","","","img/green_ww/choose11.jpg","1","48","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","361","300243","0.0-5.0-2.177","","","","","","","48","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":110},{""stimulus"":""img/green_ww/3.jpg"",""time"":166},{""stimulus"":""img/green_ww/4.jpg"",""time"":219},{""stimulus"":""img/green_ww/5.jpg"",""time"":273},{""stimulus"":""img/green_ww/6.jpg"",""time"":325},{""stimulus"":""img/green_ww/7.jpg"",""time"":380},{""stimulus"":""img/green_ww/8.jpg"",""time"":432},{""stimulus"":""img/green_ww/9.jpg"",""time"":484},{""stimulus"":""img/green_ww/10.jpg"",""time"":539},{""stimulus"":""img/green_ww/11.jpg"",""time"":595}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","362","301256","0.0-5.0-1.178","","1011","","","img/green_ww/choose11.jpg","1","47","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","363","301901","0.0-5.0-2.178","","","","","","","47","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":57},{""stimulus"":""img/green_lw/2.jpg"",""time"":110},{""stimulus"":""img/green_lw/3.jpg"",""time"":162},{""stimulus"":""img/green_lw/4.jpg"",""time"":215},{""stimulus"":""img/green_lw/5.jpg"",""time"":270},{""stimulus"":""img/green_lw/6.jpg"",""time"":323},{""stimulus"":""img/green_lw/7.jpg"",""time"":375},{""stimulus"":""img/green_lw/8.jpg"",""time"":429},{""stimulus"":""img/green_lw/9.jpg"",""time"":484},{""stimulus"":""img/green_lw/10.jpg"",""time"":538},{""stimulus"":""img/green_lw/11.jpg"",""time"":593}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","364","302507","0.0-5.0-1.179","","604","","","img/green_lw/choose11.jpg","1","46","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","365","303157","0.0-5.0-2.179","","","","","","","46","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":54},{""stimulus"":""img/green_ww/2.jpg"",""time"":108},{""stimulus"":""img/green_ww/3.jpg"",""time"":162},{""stimulus"":""img/green_ww/4.jpg"",""time"":217},{""stimulus"":""img/green_ww/5.jpg"",""time"":272},{""stimulus"":""img/green_ww/6.jpg"",""time"":327},{""stimulus"":""img/green_ww/7.jpg"",""time"":379},{""stimulus"":""img/green_ww/8.jpg"",""time"":434},{""stimulus"":""img/green_ww/9.jpg"",""time"":488},{""stimulus"":""img/green_ww/10.jpg"",""time"":543},{""stimulus"":""img/green_ww/11.jpg"",""time"":597}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","366","304280","0.0-5.0-1.180","","1122","","","img/green_ww/choose11.jpg","1","45","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","367","304935","0.0-5.0-2.180","","","","","","","45","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":56},{""stimulus"":""img/green_lw/2.jpg"",""time"":110},{""stimulus"":""img/green_lw/3.jpg"",""time"":163},{""stimulus"":""img/green_lw/4.jpg"",""time"":219},{""stimulus"":""img/green_lw/5.jpg"",""time"":274},{""stimulus"":""img/green_lw/6.jpg"",""time"":329},{""stimulus"":""img/green_lw/7.jpg"",""time"":382},{""stimulus"":""img/green_lw/8.jpg"",""time"":435},{""stimulus"":""img/green_lw/9.jpg"",""time"":490},{""stimulus"":""img/green_lw/10.jpg"",""time"":545},{""stimulus"":""img/green_lw/11.jpg"",""time"":600}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","368","308352","0.0-5.0-1.181","","3413","","","img/green_lw/choose11.jpg","1","44","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","369","308998","0.0-5.0-2.181","","","","","","","44","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":57},{""stimulus"":""img/green_lw/2.jpg"",""time"":110},{""stimulus"":""img/green_lw/3.jpg"",""time"":164},{""stimulus"":""img/green_lw/4.jpg"",""time"":215},{""stimulus"":""img/green_lw/5.jpg"",""time"":267},{""stimulus"":""img/green_lw/6.jpg"",""time"":322},{""stimulus"":""img/green_lw/7.jpg"",""time"":377},{""stimulus"":""img/green_lw/8.jpg"",""time"":431},{""stimulus"":""img/green_lw/9.jpg"",""time"":487},{""stimulus"":""img/green_lw/10.jpg"",""time"":540},{""stimulus"":""img/green_lw/11.jpg"",""time"":592}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","370","309284","0.0-5.0-1.182","","284","","","img/green_lw/choose11.jpg","1","43","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","371","309934","0.0-5.0-2.182","","","","","","","43","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":56},{""stimulus"":""img/green_lw/2.jpg"",""time"":110},{""stimulus"":""img/green_lw/3.jpg"",""time"":163},{""stimulus"":""img/green_lw/4.jpg"",""time"":216},{""stimulus"":""img/green_lw/5.jpg"",""time"":272},{""stimulus"":""img/green_lw/6.jpg"",""time"":325},{""stimulus"":""img/green_lw/7.jpg"",""time"":377},{""stimulus"":""img/green_lw/8.jpg"",""time"":431},{""stimulus"":""img/green_lw/9.jpg"",""time"":485},{""stimulus"":""img/green_lw/10.jpg"",""time"":539},{""stimulus"":""img/green_lw/11.jpg"",""time"":594}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","372","310070","0.0-5.0-1.183","","135","","","img/green_lw/choose11.jpg","1","42","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","373","310715","0.0-5.0-2.183","","","","","","","42","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":57},{""stimulus"":""img/green_lw/2.jpg"",""time"":108},{""stimulus"":""img/green_lw/3.jpg"",""time"":162},{""stimulus"":""img/green_lw/4.jpg"",""time"":216},{""stimulus"":""img/green_lw/5.jpg"",""time"":270},{""stimulus"":""img/green_lw/6.jpg"",""time"":325},{""stimulus"":""img/green_lw/7.jpg"",""time"":381},{""stimulus"":""img/green_lw/8.jpg"",""time"":432},{""stimulus"":""img/green_lw/9.jpg"",""time"":487},{""stimulus"":""img/green_lw/10.jpg"",""time"":539},{""stimulus"":""img/green_lw/11.jpg"",""time"":594}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","374","310912","0.0-5.0-1.184","","195","","","img/green_lw/choose11.jpg","1","41","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","375","311564","0.0-5.0-2.184","","","","","","","41","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":109},{""stimulus"":""img/green_ww/3.jpg"",""time"":163},{""stimulus"":""img/green_ww/4.jpg"",""time"":214},{""stimulus"":""img/green_ww/5.jpg"",""time"":269},{""stimulus"":""img/green_ww/6.jpg"",""time"":324},{""stimulus"":""img/green_ww/7.jpg"",""time"":379},{""stimulus"":""img/green_ww/8.jpg"",""time"":433},{""stimulus"":""img/green_ww/9.jpg"",""time"":488},{""stimulus"":""img/green_ww/10.jpg"",""time"":542},{""stimulus"":""img/green_ww/11.jpg"",""time"":597}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","376","311639","0.0-5.0-1.185","","73","","","img/green_ww/choose11.jpg","1","40","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","377","312284","0.0-5.0-2.185","","","","","","","40","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":53},{""stimulus"":""img/green_lw/2.jpg"",""time"":106},{""stimulus"":""img/green_lw/3.jpg"",""time"":161},{""stimulus"":""img/green_lw/4.jpg"",""time"":214},{""stimulus"":""img/green_lw/5.jpg"",""time"":268},{""stimulus"":""img/green_lw/6.jpg"",""time"":322},{""stimulus"":""img/green_lw/7.jpg"",""time"":376},{""stimulus"":""img/green_lw/8.jpg"",""time"":430},{""stimulus"":""img/green_lw/9.jpg"",""time"":485},{""stimulus"":""img/green_lw/10.jpg"",""time"":540},{""stimulus"":""img/green_lw/11.jpg"",""time"":592}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","378","312781","0.0-5.0-1.186","","494","","","img/green_lw/choose11.jpg","1","39","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","379","313420","0.0-5.0-2.186","","","","","","","39","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":112},{""stimulus"":""img/green_ww/3.jpg"",""time"":163},{""stimulus"":""img/green_ww/4.jpg"",""time"":217},{""stimulus"":""img/green_ww/5.jpg"",""time"":271},{""stimulus"":""img/green_ww/6.jpg"",""time"":326},{""stimulus"":""img/green_ww/7.jpg"",""time"":378},{""stimulus"":""img/green_ww/8.jpg"",""time"":429},{""stimulus"":""img/green_ww/9.jpg"",""time"":483},{""stimulus"":""img/green_ww/10.jpg"",""time"":535},{""stimulus"":""img/green_ww/11.jpg"",""time"":585}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","380","313721","0.0-5.0-1.187","","299","","","img/green_ww/choose11.jpg","1","38","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","381","314366","0.0-5.0-2.187","","","","","","","38","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":56},{""stimulus"":""img/green_lw/2.jpg"",""time"":110},{""stimulus"":""img/green_lw/3.jpg"",""time"":162},{""stimulus"":""img/green_lw/4.jpg"",""time"":213},{""stimulus"":""img/green_lw/5.jpg"",""time"":268},{""stimulus"":""img/green_lw/6.jpg"",""time"":323},{""stimulus"":""img/green_lw/7.jpg"",""time"":377},{""stimulus"":""img/green_lw/8.jpg"",""time"":432},{""stimulus"":""img/green_lw/9.jpg"",""time"":483},{""stimulus"":""img/green_lw/10.jpg"",""time"":537},{""stimulus"":""img/green_lw/11.jpg"",""time"":591}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","382","314559","0.0-5.0-1.188","","192","","","img/green_lw/choose11.jpg","1","37","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","383","315204","0.0-5.0-2.188","","","","","","","37","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":51},{""stimulus"":""img/green_ww/2.jpg"",""time"":101},{""stimulus"":""img/green_ww/3.jpg"",""time"":156},{""stimulus"":""img/green_ww/4.jpg"",""time"":211},{""stimulus"":""img/green_ww/5.jpg"",""time"":267},{""stimulus"":""img/green_ww/6.jpg"",""time"":321},{""stimulus"":""img/green_ww/7.jpg"",""time"":376},{""stimulus"":""img/green_ww/8.jpg"",""time"":427},{""stimulus"":""img/green_ww/9.jpg"",""time"":482},{""stimulus"":""img/green_ww/10.jpg"",""time"":536},{""stimulus"":""img/green_ww/11.jpg"",""time"":591}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","384","315385","0.0-5.0-1.189","","179","","","img/green_ww/choose11.jpg","1","36","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","385","316029","0.0-5.0-2.189","","","","","","","36","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":58},{""stimulus"":""img/green_ww/2.jpg"",""time"":110},{""stimulus"":""img/green_ww/3.jpg"",""time"":164},{""stimulus"":""img/green_ww/4.jpg"",""time"":217},{""stimulus"":""img/green_ww/5.jpg"",""time"":268},{""stimulus"":""img/green_ww/6.jpg"",""time"":322},{""stimulus"":""img/green_ww/7.jpg"",""time"":375},{""stimulus"":""img/green_ww/8.jpg"",""time"":428},{""stimulus"":""img/green_ww/9.jpg"",""time"":483},{""stimulus"":""img/green_ww/10.jpg"",""time"":539},{""stimulus"":""img/green_ww/11.jpg"",""time"":592}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","386","316371","0.0-5.0-1.190","","339","","","img/green_ww/choose11.jpg","1","35","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","387","317021","0.0-5.0-2.190","","","","","","","35","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":111},{""stimulus"":""img/green_ww/3.jpg"",""time"":163},{""stimulus"":""img/green_ww/4.jpg"",""time"":217},{""stimulus"":""img/green_ww/5.jpg"",""time"":272},{""stimulus"":""img/green_ww/6.jpg"",""time"":326},{""stimulus"":""img/green_ww/7.jpg"",""time"":380},{""stimulus"":""img/green_ww/8.jpg"",""time"":431},{""stimulus"":""img/green_ww/9.jpg"",""time"":486},{""stimulus"":""img/green_ww/10.jpg"",""time"":540},{""stimulus"":""img/green_ww/11.jpg"",""time"":595}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","388","317177","0.0-5.0-1.191","","154","","","img/green_ww/choose11.jpg","2","34","red","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","389","317826","0.0-5.0-2.191","","","","","","","34","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":51},{""stimulus"":""img/red_ww/2.jpg"",""time"":106},{""stimulus"":""img/red_ww/3.jpg"",""time"":161},{""stimulus"":""img/red_ww/4.jpg"",""time"":215},{""stimulus"":""img/red_ww/5.jpg"",""time"":269},{""stimulus"":""img/red_ww/6.jpg"",""time"":324},{""stimulus"":""img/red_ww/7.jpg"",""time"":377},{""stimulus"":""img/red_ww/8.jpg"",""time"":433},{""stimulus"":""img/red_ww/9.jpg"",""time"":487},{""stimulus"":""img/red_ww/10.jpg"",""time"":542},{""stimulus"":""img/red_ww/11.jpg"",""time"":595}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","390","317940","0.0-5.0-1.192","","112","","","img/red_ww/choose11.jpg","2","33","red","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","391","318573","0.0-5.0-2.192","","","","","","","33","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":56},{""stimulus"":""img/red_ww/2.jpg"",""time"":108},{""stimulus"":""img/red_ww/3.jpg"",""time"":160},{""stimulus"":""img/red_ww/4.jpg"",""time"":211},{""stimulus"":""img/red_ww/5.jpg"",""time"":265},{""stimulus"":""img/red_ww/6.jpg"",""time"":317},{""stimulus"":""img/red_ww/7.jpg"",""time"":370},{""stimulus"":""img/red_ww/8.jpg"",""time"":420},{""stimulus"":""img/red_ww/9.jpg"",""time"":472},{""stimulus"":""img/red_ww/10.jpg"",""time"":526},{""stimulus"":""img/red_ww/11.jpg"",""time"":579}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","392","318836","0.0-5.0-1.193","","261","","","img/red_ww/choose11.jpg","1","32","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","393","319489","0.0-5.0-2.193","","","","","","","32","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":52},{""stimulus"":""img/green_lw/2.jpg"",""time"":105},{""stimulus"":""img/green_lw/3.jpg"",""time"":160},{""stimulus"":""img/green_lw/4.jpg"",""time"":215},{""stimulus"":""img/green_lw/5.jpg"",""time"":269},{""stimulus"":""img/green_lw/6.jpg"",""time"":325},{""stimulus"":""img/green_lw/7.jpg"",""time"":379},{""stimulus"":""img/green_lw/8.jpg"",""time"":435},{""stimulus"":""img/green_lw/9.jpg"",""time"":490},{""stimulus"":""img/green_lw/10.jpg"",""time"":546},{""stimulus"":""img/green_lw/11.jpg"",""time"":598}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","394","319584","0.0-5.0-1.194","","94","","","img/green_lw/choose11.jpg","1","31","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","395","320224","0.0-5.0-2.194","","","","","","","31","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":108},{""stimulus"":""img/green_ww/3.jpg"",""time"":163},{""stimulus"":""img/green_ww/4.jpg"",""time"":217},{""stimulus"":""img/green_ww/5.jpg"",""time"":271},{""stimulus"":""img/green_ww/6.jpg"",""time"":325},{""stimulus"":""img/green_ww/7.jpg"",""time"":377},{""stimulus"":""img/green_ww/8.jpg"",""time"":432},{""stimulus"":""img/green_ww/9.jpg"",""time"":486},{""stimulus"":""img/green_ww/10.jpg"",""time"":539},{""stimulus"":""img/green_ww/11.jpg"",""time"":589}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","396","320442","0.0-5.0-1.195","","217","","","img/green_ww/choose11.jpg","1","30","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","397","321091","0.0-5.0-2.195","","","","","","","30","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":57},{""stimulus"":""img/green_ww/2.jpg"",""time"":108},{""stimulus"":""img/green_ww/3.jpg"",""time"":162},{""stimulus"":""img/green_ww/4.jpg"",""time"":215},{""stimulus"":""img/green_ww/5.jpg"",""time"":270},{""stimulus"":""img/green_ww/6.jpg"",""time"":324},{""stimulus"":""img/green_ww/7.jpg"",""time"":378},{""stimulus"":""img/green_ww/8.jpg"",""time"":430},{""stimulus"":""img/green_ww/9.jpg"",""time"":486},{""stimulus"":""img/green_ww/10.jpg"",""time"":540},{""stimulus"":""img/green_ww/11.jpg"",""time"":595}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","398","321178","0.0-5.0-1.196","","85","","","img/green_ww/choose11.jpg","1","29","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","399","321819","0.0-5.0-2.196","","","","","","","29","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":57},{""stimulus"":""img/green_ww/2.jpg"",""time"":107},{""stimulus"":""img/green_ww/3.jpg"",""time"":160},{""stimulus"":""img/green_ww/4.jpg"",""time"":214},{""stimulus"":""img/green_ww/5.jpg"",""time"":267},{""stimulus"":""img/green_ww/6.jpg"",""time"":321},{""stimulus"":""img/green_ww/7.jpg"",""time"":376},{""stimulus"":""img/green_ww/8.jpg"",""time"":431},{""stimulus"":""img/green_ww/9.jpg"",""time"":481},{""stimulus"":""img/green_ww/10.jpg"",""time"":533},{""stimulus"":""img/green_ww/11.jpg"",""time"":587}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","400","321825","0.0-5.0-1.197","","5","","","img/green_ww/choose11.jpg","1","28","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","401","322474","0.0-5.0-2.197","","","","","","","28","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":111},{""stimulus"":""img/green_ww/3.jpg"",""time"":166},{""stimulus"":""img/green_ww/4.jpg"",""time"":221},{""stimulus"":""img/green_ww/5.jpg"",""time"":274},{""stimulus"":""img/green_ww/6.jpg"",""time"":330},{""stimulus"":""img/green_ww/7.jpg"",""time"":384},{""stimulus"":""img/green_ww/8.jpg"",""time"":435},{""stimulus"":""img/green_ww/9.jpg"",""time"":490},{""stimulus"":""img/green_ww/10.jpg"",""time"":541},{""stimulus"":""img/green_ww/11.jpg"",""time"":597}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","402","323127","0.0-5.0-1.198","","651","","","img/green_ww/choose11.jpg","1","27","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","403","323771","0.0-5.0-2.198","","","","","","","27","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":57},{""stimulus"":""img/green_ww/2.jpg"",""time"":111},{""stimulus"":""img/green_ww/3.jpg"",""time"":166},{""stimulus"":""img/green_ww/4.jpg"",""time"":220},{""stimulus"":""img/green_ww/5.jpg"",""time"":275},{""stimulus"":""img/green_ww/6.jpg"",""time"":325},{""stimulus"":""img/green_ww/7.jpg"",""time"":375},{""stimulus"":""img/green_ww/8.jpg"",""time"":429},{""stimulus"":""img/green_ww/9.jpg"",""time"":480},{""stimulus"":""img/green_ww/10.jpg"",""time"":535},{""stimulus"":""img/green_ww/11.jpg"",""time"":590}]","[]"
