"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses","numBlurs"
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","355","388967","0.0-5.0-1.175","","217","","img/green_lw/choose11.jpg","1","50","green","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","356","389700","0.0-5.0-2.175","","","","","","50","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":62},{""stimulus"":""img/green_lw/2.jpg"",""time"":126},{""stimulus"":""img/green_lw/3.jpg"",""time"":184},{""stimulus"":""img/green_lw/4.jpg"",""time"":246},{""stimulus"":""img/green_lw/5.jpg"",""time"":309},{""stimulus"":""img/green_lw/6.jpg"",""time"":363},{""stimulus"":""img/green_lw/7.jpg"",""time"":427},{""stimulus"":""img/green_lw/8.jpg"",""time"":488},{""stimulus"":""img/green_lw/9.jpg"",""time"":551},{""stimulus"":""img/green_lw/10.jpg"",""time"":611},{""stimulus"":""img/green_lw/11.jpg"",""time"":675}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","357","389868","0.0-5.0-1.176","","167","","img/green_lw/choose11.jpg","2","49","red","0.5","0.5","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","358","390595","0.0-5.0-2.176","","","","","","49","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":60},{""stimulus"":""img/red_lw/2.jpg"",""time"":120},{""stimulus"":""img/red_lw/3.jpg"",""time"":180},{""stimulus"":""img/red_lw/4.jpg"",""time"":242},{""stimulus"":""img/red_lw/5.jpg"",""time"":303},{""stimulus"":""img/red_lw/6.jpg"",""time"":363},{""stimulus"":""img/red_lw/7.jpg"",""time"":423},{""stimulus"":""img/red_lw/8.jpg"",""time"":483},{""stimulus"":""img/red_lw/9.jpg"",""time"":546},{""stimulus"":""img/red_lw/10.jpg"",""time"":606},{""stimulus"":""img/red_lw/11.jpg"",""time"":666}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","359","390737","0.0-5.0-1.177","","141","","img/red_lw/choose11.jpg","2","48","red","0.5","0.5","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","360","391460","0.0-5.0-2.177","","","","","","48","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":64},{""stimulus"":""img/red_lw/2.jpg"",""time"":126},{""stimulus"":""img/red_lw/3.jpg"",""time"":186},{""stimulus"":""img/red_lw/4.jpg"",""time"":249},{""stimulus"":""img/red_lw/5.jpg"",""time"":309},{""stimulus"":""img/red_lw/6.jpg"",""time"":359},{""stimulus"":""img/red_lw/7.jpg"",""time"":418},{""stimulus"":""img/red_lw/8.jpg"",""time"":479},{""stimulus"":""img/red_lw/9.jpg"",""time"":543},{""stimulus"":""img/red_lw/10.jpg"",""time"":607},{""stimulus"":""img/red_lw/11.jpg"",""time"":664}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","361","392463","0.0-5.0-1.178","","1002","","img/red_lw/choose11.jpg","2","47","red","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","362","393172","0.0-5.0-2.178","","","","","","47","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":54},{""stimulus"":""img/red_ll/2.jpg"",""time"":116},{""stimulus"":""img/red_ll/3.jpg"",""time"":180},{""stimulus"":""img/red_ll/4.jpg"",""time"":243},{""stimulus"":""img/red_ll/5.jpg"",""time"":304},{""stimulus"":""img/red_ll/6.jpg"",""time"":364},{""stimulus"":""img/red_ll/7.jpg"",""time"":414},{""stimulus"":""img/red_ll/8.jpg"",""time"":474},{""stimulus"":""img/red_ll/9.jpg"",""time"":535},{""stimulus"":""img/red_ll/10.jpg"",""time"":597},{""stimulus"":""img/red_ll/11.jpg"",""time"":659}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","363","393481","0.0-5.0-1.179","","308","","img/red_ll/choose11.jpg","1","46","green","0.5","0.5","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","364","394182","0.0-5.0-2.179","","","","","","46","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":61},{""stimulus"":""img/green_wl/2.jpg"",""time"":123},{""stimulus"":""img/green_wl/3.jpg"",""time"":177},{""stimulus"":""img/green_wl/4.jpg"",""time"":235},{""stimulus"":""img/green_wl/5.jpg"",""time"":298},{""stimulus"":""img/green_wl/6.jpg"",""time"":361},{""stimulus"":""img/green_wl/7.jpg"",""time"":411},{""stimulus"":""img/green_wl/8.jpg"",""time"":461},{""stimulus"":""img/green_wl/9.jpg"",""time"":526},{""stimulus"":""img/green_wl/10.jpg"",""time"":578},{""stimulus"":""img/green_wl/11.jpg"",""time"":637}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","365","394826","0.0-5.0-1.180","","642","","img/green_wl/choose11.jpg","2","45","red","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","366","395546","0.0-5.0-2.180","","","","","","45","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":59},{""stimulus"":""img/red_wl/2.jpg"",""time"":122},{""stimulus"":""img/red_wl/3.jpg"",""time"":182},{""stimulus"":""img/red_wl/4.jpg"",""time"":235},{""stimulus"":""img/red_wl/5.jpg"",""time"":300},{""stimulus"":""img/red_wl/6.jpg"",""time"":351},{""stimulus"":""img/red_wl/7.jpg"",""time"":410},{""stimulus"":""img/red_wl/8.jpg"",""time"":473},{""stimulus"":""img/red_wl/9.jpg"",""time"":536},{""stimulus"":""img/red_wl/10.jpg"",""time"":601},{""stimulus"":""img/red_wl/11.jpg"",""time"":661}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","367","395987","0.0-5.0-1.181","","439","","img/red_wl/choose11.jpg","2","44","red","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","368","396721","0.0-5.0-2.181","","","","","","44","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":60},{""stimulus"":""img/red_wl/2.jpg"",""time"":124},{""stimulus"":""img/red_wl/3.jpg"",""time"":184},{""stimulus"":""img/red_wl/4.jpg"",""time"":245},{""stimulus"":""img/red_wl/5.jpg"",""time"":302},{""stimulus"":""img/red_wl/6.jpg"",""time"":363},{""stimulus"":""img/red_wl/7.jpg"",""time"":426},{""stimulus"":""img/red_wl/8.jpg"",""time"":488},{""stimulus"":""img/red_wl/9.jpg"",""time"":548},{""stimulus"":""img/red_wl/10.jpg"",""time"":609},{""stimulus"":""img/red_wl/11.jpg"",""time"":671}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","369","397021","0.0-5.0-1.182","","299","","img/red_wl/choose11.jpg","2","43","red","0.5","0.5","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","370","397761","0.0-5.0-2.182","","","","","","43","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":52},{""stimulus"":""img/red_ww/2.jpg"",""time"":114},{""stimulus"":""img/red_ww/3.jpg"",""time"":177},{""stimulus"":""img/red_ww/4.jpg"",""time"":238},{""stimulus"":""img/red_ww/5.jpg"",""time"":290},{""stimulus"":""img/red_ww/6.jpg"",""time"":342},{""stimulus"":""img/red_ww/7.jpg"",""time"":404},{""stimulus"":""img/red_ww/8.jpg"",""time"":464},{""stimulus"":""img/red_ww/9.jpg"",""time"":527},{""stimulus"":""img/red_ww/10.jpg"",""time"":591},{""stimulus"":""img/red_ww/11.jpg"",""time"":647}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","371","401001","0.0-5.0-1.183","","3240","","img/red_ww/choose11.jpg","2","42","red","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","372","401705","0.0-5.0-2.183","","","","","","42","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":57},{""stimulus"":""img/red_wl/2.jpg"",""time"":121},{""stimulus"":""img/red_wl/3.jpg"",""time"":184},{""stimulus"":""img/red_wl/4.jpg"",""time"":248},{""stimulus"":""img/red_wl/5.jpg"",""time"":311},{""stimulus"":""img/red_wl/6.jpg"",""time"":365},{""stimulus"":""img/red_wl/7.jpg"",""time"":415},{""stimulus"":""img/red_wl/8.jpg"",""time"":477},{""stimulus"":""img/red_wl/9.jpg"",""time"":529},{""stimulus"":""img/red_wl/10.jpg"",""time"":590},{""stimulus"":""img/red_wl/11.jpg"",""time"":643}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","373","402181","0.0-5.0-1.184","","472","","img/red_wl/choose11.jpg","2","41","red","0.5","0.5","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","374","402903","0.0-5.0-2.184","","","","","","41","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":61},{""stimulus"":""img/red_ww/2.jpg"",""time"":113},{""stimulus"":""img/red_ww/3.jpg"",""time"":177},{""stimulus"":""img/red_ww/4.jpg"",""time"":236},{""stimulus"":""img/red_ww/5.jpg"",""time"":296},{""stimulus"":""img/red_ww/6.jpg"",""time"":358},{""stimulus"":""img/red_ww/7.jpg"",""time"":421},{""stimulus"":""img/red_ww/8.jpg"",""time"":478},{""stimulus"":""img/red_ww/9.jpg"",""time"":537},{""stimulus"":""img/red_ww/10.jpg"",""time"":597},{""stimulus"":""img/red_ww/11.jpg"",""time"":661}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","375","403529","0.0-5.0-1.185","","626","","img/red_ww/choose11.jpg","1","40","green","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","376","404247","0.0-5.0-2.185","","","","","","40","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":56},{""stimulus"":""img/green_lw/2.jpg"",""time"":116},{""stimulus"":""img/green_lw/3.jpg"",""time"":179},{""stimulus"":""img/green_lw/4.jpg"",""time"":243},{""stimulus"":""img/green_lw/5.jpg"",""time"":305},{""stimulus"":""img/green_lw/6.jpg"",""time"":368},{""stimulus"":""img/green_lw/7.jpg"",""time"":431},{""stimulus"":""img/green_lw/8.jpg"",""time"":482},{""stimulus"":""img/green_lw/9.jpg"",""time"":532},{""stimulus"":""img/green_lw/10.jpg"",""time"":592},{""stimulus"":""img/green_lw/11.jpg"",""time"":655}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","377","404453","0.0-5.0-1.186","","205","","img/green_lw/choose11.jpg","1","39","green","0.5","0.5","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","378","405187","0.0-5.0-2.186","","","","","","39","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":65},{""stimulus"":""img/green_ww/2.jpg"",""time"":128},{""stimulus"":""img/green_ww/3.jpg"",""time"":191},{""stimulus"":""img/green_ww/4.jpg"",""time"":253},{""stimulus"":""img/green_ww/5.jpg"",""time"":306},{""stimulus"":""img/green_ww/6.jpg"",""time"":363},{""stimulus"":""img/green_ww/7.jpg"",""time"":426},{""stimulus"":""img/green_ww/8.jpg"",""time"":489},{""stimulus"":""img/green_ww/9.jpg"",""time"":550},{""stimulus"":""img/green_ww/10.jpg"",""time"":612},{""stimulus"":""img/green_ww/11.jpg"",""time"":674}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","379","405847","0.0-5.0-1.187","","659","","img/green_ww/choose11.jpg","2","38","red","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","380","406564","0.0-5.0-2.187","","","","","","38","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":62},{""stimulus"":""img/red_wl/2.jpg"",""time"":125},{""stimulus"":""img/red_wl/3.jpg"",""time"":175},{""stimulus"":""img/red_wl/4.jpg"",""time"":238},{""stimulus"":""img/red_wl/5.jpg"",""time"":299},{""stimulus"":""img/red_wl/6.jpg"",""time"":360},{""stimulus"":""img/red_wl/7.jpg"",""time"":420},{""stimulus"":""img/red_wl/8.jpg"",""time"":470},{""stimulus"":""img/red_wl/9.jpg"",""time"":532},{""stimulus"":""img/red_wl/10.jpg"",""time"":595},{""stimulus"":""img/red_wl/11.jpg"",""time"":655}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","381","406866","0.0-5.0-1.188","","302","","img/red_wl/choose11.jpg","2","37","red","0.5","0.5","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","382","407593","0.0-5.0-2.188","","","","","","37","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":60},{""stimulus"":""img/red_ww/2.jpg"",""time"":119},{""stimulus"":""img/red_ww/3.jpg"",""time"":179},{""stimulus"":""img/red_ww/4.jpg"",""time"":239},{""stimulus"":""img/red_ww/5.jpg"",""time"":301},{""stimulus"":""img/red_ww/6.jpg"",""time"":363},{""stimulus"":""img/red_ww/7.jpg"",""time"":425},{""stimulus"":""img/red_ww/8.jpg"",""time"":488},{""stimulus"":""img/red_ww/9.jpg"",""time"":550},{""stimulus"":""img/red_ww/10.jpg"",""time"":614},{""stimulus"":""img/red_ww/11.jpg"",""time"":676}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","383","407760","0.0-5.0-1.189","","166","","img/red_ww/choose11.jpg","2","36","red","0.5","0.5","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","384","408460","0.0-5.0-2.189","","","","","","36","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":54},{""stimulus"":""img/red_ww/2.jpg"",""time"":117},{""stimulus"":""img/red_ww/3.jpg"",""time"":180},{""stimulus"":""img/red_ww/4.jpg"",""time"":239},{""stimulus"":""img/red_ww/5.jpg"",""time"":289},{""stimulus"":""img/red_ww/6.jpg"",""time"":338},{""stimulus"":""img/red_ww/7.jpg"",""time"":401},{""stimulus"":""img/red_ww/8.jpg"",""time"":464},{""stimulus"":""img/red_ww/9.jpg"",""time"":526},{""stimulus"":""img/red_ww/10.jpg"",""time"":585},{""stimulus"":""img/red_ww/11.jpg"",""time"":635}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","385","408975","0.0-5.0-1.190","","514","","img/red_ww/choose11.jpg","2","35","red","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","386","409710","0.0-5.0-2.190","","","","","","35","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":52},{""stimulus"":""img/red_wl/2.jpg"",""time"":118},{""stimulus"":""img/red_wl/3.jpg"",""time"":180},{""stimulus"":""img/red_wl/4.jpg"",""time"":241},{""stimulus"":""img/red_wl/5.jpg"",""time"":304},{""stimulus"":""img/red_wl/6.jpg"",""time"":366},{""stimulus"":""img/red_wl/7.jpg"",""time"":426},{""stimulus"":""img/red_wl/8.jpg"",""time"":488},{""stimulus"":""img/red_wl/9.jpg"",""time"":549},{""stimulus"":""img/red_wl/10.jpg"",""time"":611},{""stimulus"":""img/red_wl/11.jpg"",""time"":672}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","387","409974","0.0-5.0-1.191","","263","","img/red_wl/choose11.jpg","2","34","red","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","388","410695","0.0-5.0-2.191","","","","","","34","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":62},{""stimulus"":""img/red_wl/2.jpg"",""time"":125},{""stimulus"":""img/red_wl/3.jpg"",""time"":186},{""stimulus"":""img/red_wl/4.jpg"",""time"":248},{""stimulus"":""img/red_wl/5.jpg"",""time"":310},{""stimulus"":""img/red_wl/6.jpg"",""time"":372},{""stimulus"":""img/red_wl/7.jpg"",""time"":432},{""stimulus"":""img/red_wl/8.jpg"",""time"":492},{""stimulus"":""img/red_wl/9.jpg"",""time"":555},{""stimulus"":""img/red_wl/10.jpg"",""time"":612},{""stimulus"":""img/red_wl/11.jpg"",""time"":661}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","389","410950","0.0-5.0-1.192","","254","","img/red_wl/choose11.jpg","2","33","red","0.5","0.5","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","390","411676","0.0-5.0-2.192","","","","","","33","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":63},{""stimulus"":""img/red_ww/2.jpg"",""time"":127},{""stimulus"":""img/red_ww/3.jpg"",""time"":191},{""stimulus"":""img/red_ww/4.jpg"",""time"":252},{""stimulus"":""img/red_ww/5.jpg"",""time"":312},{""stimulus"":""img/red_ww/6.jpg"",""time"":372},{""stimulus"":""img/red_ww/7.jpg"",""time"":431},{""stimulus"":""img/red_ww/8.jpg"",""time"":495},{""stimulus"":""img/red_ww/9.jpg"",""time"":546},{""stimulus"":""img/red_ww/10.jpg"",""time"":609},{""stimulus"":""img/red_ww/11.jpg"",""time"":667}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","391","411827","0.0-5.0-1.193","","150","","img/red_ww/choose11.jpg","2","32","red","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","392","412548","0.0-5.0-2.193","","","","","","32","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":57},{""stimulus"":""img/red_wl/2.jpg"",""time"":114},{""stimulus"":""img/red_wl/3.jpg"",""time"":177},{""stimulus"":""img/red_wl/4.jpg"",""time"":239},{""stimulus"":""img/red_wl/5.jpg"",""time"":299},{""stimulus"":""img/red_wl/6.jpg"",""time"":359},{""stimulus"":""img/red_wl/7.jpg"",""time"":421},{""stimulus"":""img/red_wl/8.jpg"",""time"":472},{""stimulus"":""img/red_wl/9.jpg"",""time"":535},{""stimulus"":""img/red_wl/10.jpg"",""time"":597},{""stimulus"":""img/red_wl/11.jpg"",""time"":660}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","393","412770","0.0-5.0-1.194","","222","","img/red_wl/choose11.jpg","2","31","red","0.5","0.5","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","394","413494","0.0-5.0-2.194","","","","","","31","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":54},{""stimulus"":""img/red_ww/2.jpg"",""time"":116},{""stimulus"":""img/red_ww/3.jpg"",""time"":178},{""stimulus"":""img/red_ww/4.jpg"",""time"":242},{""stimulus"":""img/red_ww/5.jpg"",""time"":302},{""stimulus"":""img/red_ww/6.jpg"",""time"":366},{""stimulus"":""img/red_ww/7.jpg"",""time"":428},{""stimulus"":""img/red_ww/8.jpg"",""time"":491},{""stimulus"":""img/red_ww/9.jpg"",""time"":541},{""stimulus"":""img/red_ww/10.jpg"",""time"":605},{""stimulus"":""img/red_ww/11.jpg"",""time"":666}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","395","413552","0.0-5.0-1.195","","57","","img/red_ww/choose11.jpg","2","30","red","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","396","414274","0.0-5.0-2.195","","","","","","30","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":63},{""stimulus"":""img/red_wl/2.jpg"",""time"":125},{""stimulus"":""img/red_wl/3.jpg"",""time"":184},{""stimulus"":""img/red_wl/4.jpg"",""time"":244},{""stimulus"":""img/red_wl/5.jpg"",""time"":302},{""stimulus"":""img/red_wl/6.jpg"",""time"":361},{""stimulus"":""img/red_wl/7.jpg"",""time"":411},{""stimulus"":""img/red_wl/8.jpg"",""time"":474},{""stimulus"":""img/red_wl/9.jpg"",""time"":534},{""stimulus"":""img/red_wl/10.jpg"",""time"":597},{""stimulus"":""img/red_wl/11.jpg"",""time"":658}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","397","414676","0.0-5.0-1.196","","401","","img/red_wl/choose11.jpg","2","29","red","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","398","415415","0.0-5.0-2.196","","","","","","29","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":59},{""stimulus"":""img/red_wl/2.jpg"",""time"":120},{""stimulus"":""img/red_wl/3.jpg"",""time"":179},{""stimulus"":""img/red_wl/4.jpg"",""time"":239},{""stimulus"":""img/red_wl/5.jpg"",""time"":302},{""stimulus"":""img/red_wl/6.jpg"",""time"":366},{""stimulus"":""img/red_wl/7.jpg"",""time"":428},{""stimulus"":""img/red_wl/8.jpg"",""time"":492},{""stimulus"":""img/red_wl/9.jpg"",""time"":555},{""stimulus"":""img/red_wl/10.jpg"",""time"":618},{""stimulus"":""img/red_wl/11.jpg"",""time"":679}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","399","416061","0.0-5.0-1.197","","645","","img/red_wl/choose11.jpg","1","28","green","0.5","0.5","0.5","w","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","400","416775","0.0-5.0-2.197","","","","","","28","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":113},{""stimulus"":""img/green_wl/3.jpg"",""time"":176},{""stimulus"":""img/green_wl/4.jpg"",""time"":236},{""stimulus"":""img/green_wl/5.jpg"",""time"":299},{""stimulus"":""img/green_wl/6.jpg"",""time"":360},{""stimulus"":""img/green_wl/7.jpg"",""time"":422},{""stimulus"":""img/green_wl/8.jpg"",""time"":484},{""stimulus"":""img/green_wl/9.jpg"",""time"":534},{""stimulus"":""img/green_wl/10.jpg"",""time"":597},{""stimulus"":""img/green_wl/11.jpg"",""time"":654}]","[]",""
"","","","choice","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","image-keyboard-response","401","417509","0.0-5.0-1.198","","733","","img/green_wl/choose11.jpg","2","27","red","0.5","0.5","0.5","l","","",""
"","","","","5e03f8517f08edece67a3137","bdp_lott","Sat Mar 25 2023 16:57:14 GMT-0700 (Pacific Daylight Time)","474550","green","red","animation","402","418241","0.0-5.0-2.198","","","","","","27","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":52},{""stimulus"":""img/red_wl/2.jpg"",""time"":113},{""stimulus"":""img/red_wl/3.jpg"",""time"":171},{""stimulus"":""img/red_wl/4.jpg"",""time"":234},{""stimulus"":""img/red_wl/5.jpg"",""time"":293},{""stimulus"":""img/red_wl/6.jpg"",""time"":357},{""stimulus"":""img/red_wl/7.jpg"",""time"":419},{""stimulus"":""img/red_wl/8.jpg"",""time"":482},{""stimulus"":""img/red_wl/9.jpg"",""time"":544},{""stimulus"":""img/red_wl/10.jpg"",""time"":609},{""stimulus"":""img/red_wl/11.jpg"",""time"":670}]","[]",""
