"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","364","216517","0.0-5.0-2.179","","","","","","46","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":52},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":161},{""stimulus"":""img/green_lw/4.jpg"",""time"":209},{""stimulus"":""img/green_lw/5.jpg"",""time"":254},{""stimulus"":""img/green_lw/6.jpg"",""time"":317},{""stimulus"":""img/green_lw/7.jpg"",""time"":352},{""stimulus"":""img/green_lw/8.jpg"",""time"":412},{""stimulus"":""img/green_lw/9.jpg"",""time"":457},{""stimulus"":""img/green_lw/10.jpg"",""time"":503},{""stimulus"":""img/green_lw/11.jpg"",""time"":566}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","365","216565","0.0-5.0-1.180","","45","","img/green_lw/choose11.jpg","1","45","green","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","366","217167","0.0-5.0-2.180","","","","","","45","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":52},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":166},{""stimulus"":""img/green_lw/4.jpg"",""time"":210},{""stimulus"":""img/green_lw/5.jpg"",""time"":258},{""stimulus"":""img/green_lw/6.jpg"",""time"":301},{""stimulus"":""img/green_lw/7.jpg"",""time"":367},{""stimulus"":""img/green_lw/8.jpg"",""time"":402},{""stimulus"":""img/green_lw/9.jpg"",""time"":452},{""stimulus"":""img/green_lw/10.jpg"",""time"":507},{""stimulus"":""img/green_lw/11.jpg"",""time"":567}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","367","217296","0.0-5.0-1.181","","128","","img/green_lw/choose11.jpg","1","44","green","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","368","217898","0.0-5.0-2.181","","","","","","44","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":52},{""stimulus"":""img/green_lw/2.jpg"",""time"":116},{""stimulus"":""img/green_lw/3.jpg"",""time"":151},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":252},{""stimulus"":""img/green_lw/6.jpg"",""time"":303},{""stimulus"":""img/green_lw/7.jpg"",""time"":352},{""stimulus"":""img/green_lw/8.jpg"",""time"":411},{""stimulus"":""img/green_lw/9.jpg"",""time"":451},{""stimulus"":""img/green_lw/10.jpg"",""time"":504},{""stimulus"":""img/green_lw/11.jpg"",""time"":567}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","369","218050","0.0-5.0-1.182","","150","","img/green_lw/choose11.jpg","1","43","green","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","370","218653","0.0-5.0-2.182","","","","","","43","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":101},{""stimulus"":""img/green_lw/3.jpg"",""time"":157},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":266},{""stimulus"":""img/green_lw/6.jpg"",""time"":312},{""stimulus"":""img/green_lw/7.jpg"",""time"":351},{""stimulus"":""img/green_lw/8.jpg"",""time"":407},{""stimulus"":""img/green_lw/9.jpg"",""time"":453},{""stimulus"":""img/green_lw/10.jpg"",""time"":515},{""stimulus"":""img/green_lw/11.jpg"",""time"":551}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","371","218857","0.0-5.0-1.183","","204","","img/green_lw/choose11.jpg","1","42","green","0.5","0.5","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","372","219459","0.0-5.0-2.183","","","","","","42","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":52},{""stimulus"":""img/green_ww/2.jpg"",""time"":112},{""stimulus"":""img/green_ww/3.jpg"",""time"":159},{""stimulus"":""img/green_ww/4.jpg"",""time"":206},{""stimulus"":""img/green_ww/5.jpg"",""time"":251},{""stimulus"":""img/green_ww/6.jpg"",""time"":302},{""stimulus"":""img/green_ww/7.jpg"",""time"":362},{""stimulus"":""img/green_ww/8.jpg"",""time"":409},{""stimulus"":""img/green_ww/9.jpg"",""time"":452},{""stimulus"":""img/green_ww/10.jpg"",""time"":502},{""stimulus"":""img/green_ww/11.jpg"",""time"":564}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","373","219751","0.0-5.0-1.184","","290","","img/green_ww/choose11.jpg","1","41","green","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","374","220366","0.0-5.0-2.184","","","","","","41","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":59},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":166},{""stimulus"":""img/green_lw/4.jpg"",""time"":201},{""stimulus"":""img/green_lw/5.jpg"",""time"":259},{""stimulus"":""img/green_lw/6.jpg"",""time"":305},{""stimulus"":""img/green_lw/7.jpg"",""time"":353},{""stimulus"":""img/green_lw/8.jpg"",""time"":414},{""stimulus"":""img/green_lw/9.jpg"",""time"":459},{""stimulus"":""img/green_lw/10.jpg"",""time"":506},{""stimulus"":""img/green_lw/11.jpg"",""time"":552}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","375","220438","0.0-5.0-1.185","","69","","img/green_lw/choose11.jpg","2","40","red","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","376","221039","0.0-5.0-2.185","","","","","","40","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":113},{""stimulus"":""img/red_ll/3.jpg"",""time"":160},{""stimulus"":""img/red_ll/4.jpg"",""time"":206},{""stimulus"":""img/red_ll/5.jpg"",""time"":253},{""stimulus"":""img/red_ll/6.jpg"",""time"":302},{""stimulus"":""img/red_ll/7.jpg"",""time"":360},{""stimulus"":""img/red_ll/8.jpg"",""time"":401},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":501},{""stimulus"":""img/red_ll/11.jpg"",""time"":562}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","377","221280","0.0-5.0-1.186","","240","","img/red_ll/choose11.jpg","1","39","green","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","378","221883","0.0-5.0-2.186","","","","","","39","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":60},{""stimulus"":""img/green_ll/2.jpg"",""time"":105},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":260},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":354},{""stimulus"":""img/green_ll/8.jpg"",""time"":416},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":501},{""stimulus"":""img/green_ll/11.jpg"",""time"":553}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","379","221957","0.0-5.0-1.187","","71","","img/green_ll/choose11.jpg","2","38","red","0.5","0.5","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","380","222563","0.0-5.0-2.187","","","","","","38","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":111},{""stimulus"":""img/red_lw/3.jpg"",""time"":158},{""stimulus"":""img/red_lw/4.jpg"",""time"":202},{""stimulus"":""img/red_lw/5.jpg"",""time"":266},{""stimulus"":""img/red_lw/6.jpg"",""time"":313},{""stimulus"":""img/red_lw/7.jpg"",""time"":359},{""stimulus"":""img/red_lw/8.jpg"",""time"":406},{""stimulus"":""img/red_lw/9.jpg"",""time"":453},{""stimulus"":""img/red_lw/10.jpg"",""time"":514},{""stimulus"":""img/red_lw/11.jpg"",""time"":551}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","381","222896","0.0-5.0-1.188","","332","","img/red_lw/choose11.jpg","1","37","green","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","382","223507","0.0-5.0-2.188","","","","","","37","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":53},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":162},{""stimulus"":""img/green_lw/4.jpg"",""time"":202},{""stimulus"":""img/green_lw/5.jpg"",""time"":255},{""stimulus"":""img/green_lw/6.jpg"",""time"":303},{""stimulus"":""img/green_lw/7.jpg"",""time"":351},{""stimulus"":""img/green_lw/8.jpg"",""time"":402},{""stimulus"":""img/green_lw/9.jpg"",""time"":457},{""stimulus"":""img/green_lw/10.jpg"",""time"":503},{""stimulus"":""img/green_lw/11.jpg"",""time"":565}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","383","223527","0.0-5.0-1.189","","18","","img/green_lw/choose11.jpg","2","36","red","0.5","0.5","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","384","224128","0.0-5.0-2.189","","","","","","36","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":166},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":260},{""stimulus"":""img/red_lw/6.jpg"",""time"":306},{""stimulus"":""img/red_lw/7.jpg"",""time"":354},{""stimulus"":""img/red_lw/8.jpg"",""time"":417},{""stimulus"":""img/red_lw/9.jpg"",""time"":464},{""stimulus"":""img/red_lw/10.jpg"",""time"":501},{""stimulus"":""img/red_lw/11.jpg"",""time"":556}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","385","224133","0.0-5.0-1.190","","3","","img/red_lw/choose11.jpg","1","35","green","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","386","224736","0.0-5.0-2.190","","","","","","35","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":50},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":164},{""stimulus"":""img/green_lw/4.jpg"",""time"":202},{""stimulus"":""img/green_lw/5.jpg"",""time"":251},{""stimulus"":""img/green_lw/6.jpg"",""time"":308},{""stimulus"":""img/green_lw/7.jpg"",""time"":354},{""stimulus"":""img/green_lw/8.jpg"",""time"":416},{""stimulus"":""img/green_lw/9.jpg"",""time"":452},{""stimulus"":""img/green_lw/10.jpg"",""time"":509},{""stimulus"":""img/green_lw/11.jpg"",""time"":556}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","387","224756","0.0-5.0-1.191","","19","","img/green_lw/choose11.jpg","2","34","red","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","388","225357","0.0-5.0-2.191","","","","","","34","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":259},{""stimulus"":""img/red_ll/6.jpg"",""time"":301},{""stimulus"":""img/red_ll/7.jpg"",""time"":367},{""stimulus"":""img/red_ll/8.jpg"",""time"":412},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","389","225370","0.0-5.0-1.192","","12","","img/red_ll/choose11.jpg","1","33","green","0.5","0.5","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","390","225971","0.0-5.0-2.192","","","","","","33","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":63},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":265},{""stimulus"":""img/green_wl/6.jpg"",""time"":311},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":452},{""stimulus"":""img/green_wl/10.jpg"",""time"":513},{""stimulus"":""img/green_wl/11.jpg"",""time"":560}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","391","226013","0.0-5.0-1.193","","41","","img/green_wl/choose11.jpg","2","32","red","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","392","226624","0.0-5.0-2.193","","","","","","32","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":52},{""stimulus"":""img/red_wl/2.jpg"",""time"":102},{""stimulus"":""img/red_wl/3.jpg"",""time"":164},{""stimulus"":""img/red_wl/4.jpg"",""time"":212},{""stimulus"":""img/red_wl/5.jpg"",""time"":252},{""stimulus"":""img/red_wl/6.jpg"",""time"":303},{""stimulus"":""img/red_wl/7.jpg"",""time"":365},{""stimulus"":""img/red_wl/8.jpg"",""time"":413},{""stimulus"":""img/red_wl/9.jpg"",""time"":459},{""stimulus"":""img/red_wl/10.jpg"",""time"":505},{""stimulus"":""img/red_wl/11.jpg"",""time"":557}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","393","227282","0.0-5.0-1.194","","657","","img/red_wl/choose11.jpg","1","31","green","0.5","0.5","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","394","227895","0.0-5.0-2.194","","","","","","31","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":116},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":210},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":303},{""stimulus"":""img/green_wl/7.jpg"",""time"":366},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":458},{""stimulus"":""img/green_wl/10.jpg"",""time"":505},{""stimulus"":""img/green_wl/11.jpg"",""time"":551}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","395","227930","0.0-5.0-1.195","","33","","img/green_wl/choose11.jpg","2","30","red","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","396","228531","0.0-5.0-2.195","","","","","","30","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":101},{""stimulus"":""img/red_wl/3.jpg"",""time"":151},{""stimulus"":""img/red_wl/4.jpg"",""time"":214},{""stimulus"":""img/red_wl/5.jpg"",""time"":261},{""stimulus"":""img/red_wl/6.jpg"",""time"":308},{""stimulus"":""img/red_wl/7.jpg"",""time"":354},{""stimulus"":""img/red_wl/8.jpg"",""time"":416},{""stimulus"":""img/red_wl/9.jpg"",""time"":450},{""stimulus"":""img/red_wl/10.jpg"",""time"":501},{""stimulus"":""img/red_wl/11.jpg"",""time"":551}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","397","228599","0.0-5.0-1.196","","67","","img/red_wl/choose11.jpg","1","29","green","0.5","0.5","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","398","229201","0.0-5.0-2.196","","","","","","29","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":104},{""stimulus"":""img/green_wl/3.jpg"",""time"":168},{""stimulus"":""img/green_wl/4.jpg"",""time"":214},{""stimulus"":""img/green_wl/5.jpg"",""time"":260},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":354},{""stimulus"":""img/green_wl/8.jpg"",""time"":417},{""stimulus"":""img/green_wl/9.jpg"",""time"":464},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":556}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","399","229211","0.0-5.0-1.197","","9","","img/green_wl/choose11.jpg","2","28","red","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","400","229813","0.0-5.0-2.197","","","","","","28","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":52},{""stimulus"":""img/red_wl/2.jpg"",""time"":103},{""stimulus"":""img/red_wl/3.jpg"",""time"":151},{""stimulus"":""img/red_wl/4.jpg"",""time"":207},{""stimulus"":""img/red_wl/5.jpg"",""time"":252},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":363},{""stimulus"":""img/red_wl/8.jpg"",""time"":401},{""stimulus"":""img/red_wl/9.jpg"",""time"":457},{""stimulus"":""img/red_wl/10.jpg"",""time"":503},{""stimulus"":""img/red_wl/11.jpg"",""time"":565}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","401","229839","0.0-5.0-1.198","","25","","img/red_wl/choose11.jpg","1","27","green","0.5","0.5","0.5","w","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","402","230443","0.0-5.0-2.198","","","","","","27","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":152},{""stimulus"":""img/green_wl/4.jpg"",""time"":218},{""stimulus"":""img/green_wl/5.jpg"",""time"":265},{""stimulus"":""img/green_wl/6.jpg"",""time"":310},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":404},{""stimulus"":""img/green_wl/9.jpg"",""time"":466},{""stimulus"":""img/green_wl/10.jpg"",""time"":513},{""stimulus"":""img/green_wl/11.jpg"",""time"":559}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","403","230933","0.0-5.0-1.199","","488","","img/green_wl/choose11.jpg","2","26","red","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","404","231540","0.0-5.0-2.199","","","","","","26","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":110},{""stimulus"":""img/red_wl/3.jpg"",""time"":156},{""stimulus"":""img/red_wl/4.jpg"",""time"":201},{""stimulus"":""img/red_wl/5.jpg"",""time"":265},{""stimulus"":""img/red_wl/6.jpg"",""time"":311},{""stimulus"":""img/red_wl/7.jpg"",""time"":357},{""stimulus"":""img/red_wl/8.jpg"",""time"":405},{""stimulus"":""img/red_wl/9.jpg"",""time"":452},{""stimulus"":""img/red_wl/10.jpg"",""time"":514},{""stimulus"":""img/red_wl/11.jpg"",""time"":560}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","405","231549","0.0-5.0-1.200","","7","","img/red_wl/choose11.jpg","1","25","green","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","406","232160","0.0-5.0-2.200","","","","","","25","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":164},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":258},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":367},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":460},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":553}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","407","232586","0.0-5.0-1.201","","425","","img/green_ll/choose11.jpg","2","24","red","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","408","233188","0.0-5.0-2.201","","","","","","24","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":201},{""stimulus"":""img/red_ll/5.jpg"",""time"":261},{""stimulus"":""img/red_ll/6.jpg"",""time"":306},{""stimulus"":""img/red_ll/7.jpg"",""time"":354},{""stimulus"":""img/red_ll/8.jpg"",""time"":415},{""stimulus"":""img/red_ll/9.jpg"",""time"":462},{""stimulus"":""img/red_ll/10.jpg"",""time"":510},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","409","233352","0.0-5.0-1.202","","162","","img/red_ll/choose11.jpg","1","23","green","0.5","0.5","0.5","l","",""
"","","","","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","animation","410","233966","0.0-5.0-2.202","","","","","","23","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":55},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":164},{""stimulus"":""img/green_ll/4.jpg"",""time"":201},{""stimulus"":""img/green_ll/5.jpg"",""time"":251},{""stimulus"":""img/green_ll/6.jpg"",""time"":301},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":413},{""stimulus"":""img/green_ll/9.jpg"",""time"":451},{""stimulus"":""img/green_ll/10.jpg"",""time"":506},{""stimulus"":""img/green_ll/11.jpg"",""time"":553}]","[]"
"","","","choice","63ea79021f0c43def6174042","bdp_lott","Sat Mar 25 2023 18:54:14 GMT-0500 (Central Daylight Time)","250842","green","red","","image-keyboard-response","411","234156","0.0-5.0-1.203","","187","","img/green_ll/choose11.jpg","1","22","green","0.5","0.5","0.5","l","",""
